Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
0.6008 	 19767.9 	 44.4555 	 0 	 1493.57 	 4273.03
0.6008 	 19401.3 	 43.6424 	 0 	 1493.28 	 4271.3
0.6008 	 19034.6 	 42.829 	 0 	 1492.98 	 4269.56
0.6008 	 18668 	 42.0153 	 0 	 1492.68 	 4267.8
0.6008 	 18301.5 	 41.2013 	 0 	 1492.39 	 4266.02
0.6008 	 17934.9 	 40.3871 	 0 	 1492.09 	 4264.24
0.6008 	 17568.4 	 39.5725 	 0 	 1491.79 	 4262.43
0.6008 	 17201.8 	 38.7577 	 0 	 1491.49 	 4260.61
0.6008 	 16835.3 	 37.9425 	 0 	 1491.2 	 4258.77
0.6008 	 16468.9 	 37.1271 	 0 	 1490.9 	 4256.91
0.6008 	 16102.4 	 36.3113 	 0 	 1490.6 	 4255.03
0.6008 	 15736 	 35.4952 	 0 	 1490.3 	 4253.13
0.6008 	 15369.5 	 34.6789 	 0 	 1490.01 	 4251.21
0.6008 	 15003.2 	 33.8622 	 0 	 1489.71 	 4249.28
0.6008 	 14636.8 	 33.0451 	 0 	 1489.41 	 4247.32
0.6008 	 14270.4 	 32.2278 	 0 	 1473.91 	 4245.34
0.6008 	 13904.1 	 31.4101 	 0 	 1443.07 	 4243.33
0.6008 	 13537.8 	 30.5921 	 0 	 1412.22 	 4241.3
0.6008 	 13171.5 	 29.7737 	 0 	 1381.35 	 4239.25
0.6008 	 12805.2 	 28.955 	 0 	 1350.47 	 4237.17
0.6008 	 12439 	 28.1359 	 0 	 1319.58 	 4235.06
0.6008 	 12072.8 	 27.3165 	 0 	 1288.68 	 4232.93
0.6008 	 11706.6 	 26.4967 	 0 	 1257.76 	 4230.77
0.6008 	 11340.4 	 25.6766 	 0 	 1226.82 	 4228.57
0.6008 	 10974.2 	 24.8561 	 0 	 1195.88 	 4226.34
0.6008 	 10608.1 	 24.0351 	 0 	 1164.92 	 4224.08
0.6008 	 10242 	 23.2138 	 0 	 1133.94 	 4221.79
0.6008 	 9875.86 	 22.3921 	 0 	 1102.95 	 4219.46
0.6008 	 9509.79 	 21.57 	 0 	 1071.94 	 4217.08
0.6008 	 9143.74 	 20.7475 	 0 	 1040.92 	 4214.67
0.6008 	 8777.71 	 19.9245 	 0 	 1009.88 	 4212.21
0.6008 	 8411.7 	 19.1012 	 0 	 978.825 	 4209.71
0.6008 	 8045.72 	 18.2773 	 0 	 947.753 	 4207.16
0.6008 	 7679.76 	 17.4531 	 0 	 916.664 	 4204.55
0.6008 	 7313.82 	 16.6283 	 0 	 885.558 	 4201.89
0.6008 	 6947.91 	 15.8031 	 0 	 854.434 	 4199.17
0.6008 	 6582.01 	 14.9774 	 0 	 823.291 	 4196.38
0.6008 	 6216.14 	 14.1511 	 0 	 792.129 	 4193.53
0.6008 	 5850.3 	 13.3244 	 0 	 760.947 	 4190.59
0.6008 	 5484.48 	 12.4971 	 0 	 729.745 	 4187.58
0.6008 	 5118.68 	 11.6693 	 0 	 698.523 	 4184.48
0.6008 	 4752.9 	 10.8409 	 0 	 667.278 	 4181.27
0.6008 	 4387.15 	 10.0118 	 0 	 636.011 	 4177.95
0.6008 	 4021.42 	 9.1822 	 0 	 604.72 	 4174.51
0.6008 	 3655.71 	 8.35191 	 0 	 573.404 	 4170.94
0.6008 	 3290.03 	 7.52092 	 0 	 542.063 	 4167.2
0.6008 	 2924.37 	 6.68922 	 0 	 510.694 	 4163.27
0.6008 	 2558.74 	 5.85674 	 0 	 479.296 	 4159.13
0.6008 	 2193.13 	 5.02344 	 0 	 447.868 	 4154.72
0.6008 	 1827.54 	 4.18925 	 0 	 416.405 	 4149.99
0.6008 	 1461.98 	 3.35408 	 0 	 384.906 	 4144.85
0.6008 	 1096.45 	 2.51782 	 0 	 353.366 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
0.601 	 39963.2 	 88.8135 	 0 	 1509.82 	 4352.58
0.601 	 39595.5 	 88.0126 	 0 	 1509.53 	 4351.33
0.601 	 39227.8 	 87.2114 	 0 	 1509.23 	 4350.07
0.601 	 38860.2 	 86.4101 	 0 	 1508.94 	 4348.8
0.601 	 38492.6 	 85.6086 	 0 	 1508.64 	 4347.53
0.601 	 38124.9 	 84.8069 	 0 	 1508.35 	 4346.26
0.601 	 37757.3 	 84.005 	 0 	 1508.05 	 4344.98
0.601 	 37389.8 	 83.203 	 0 	 1507.75 	 4343.69
0.601 	 37022.2 	 82.4007 	 0 	 1507.46 	 4342.4
0.601 	 36654.6 	 81.5982 	 0 	 1507.16 	 4341.1
0.601 	 36287.1 	 80.7956 	 0 	 1506.87 	 4339.79
0.601 	 35919.6 	 79.9928 	 0 	 1506.57 	 4338.48
0.601 	 35552.1 	 79.1897 	 0 	 1506.28 	 4337.17
0.601 	 35184.6 	 78.3865 	 0 	 1505.98 	 4335.84
0.601 	 34817.2 	 77.5831 	 0 	 1505.69 	 4334.52
0.601 	 34449.7 	 76.7795 	 0 	 1505.39 	 4333.18
0.601 	 34082.3 	 75.9757 	 0 	 1505.1 	 4331.84
0.601 	 33714.9 	 75.1717 	 0 	 1504.8 	 4330.49
0.601 	 33347.6 	 74.3675 	 0 	 1504.5 	 4329.14
0.601 	 32980.2 	 73.563 	 0 	 1504.21 	 4327.77
0.601 	 32612.8 	 72.7584 	 0 	 1503.91 	 4326.41
0.601 	 32245.5 	 71.9536 	 0 	 1503.62 	 4325.03
0.601 	 31878.2 	 71.1486 	 0 	 1503.32 	 4323.65
0.601 	 31510.9 	 70.3433 	 0 	 1503.03 	 4322.26
0.601 	 31143.7 	 69.5379 	 0 	 1502.73 	 4320.86
0.601 	 30776.4 	 68.7322 	 0 	 1502.43 	 4319.46
0.601 	 30409.2 	 67.9263 	 0 	 1502.14 	 4318.04
0.601 	 30042 	 67.1203 	 0 	 1501.84 	 4316.62
0.601 	 29674.8 	 66.314 	 0 	 1501.55 	 4315.2
0.601 	 29307.6 	 65.5074 	 0 	 1501.25 	 4313.76
0.601 	 28940.4 	 64.7007 	 0 	 1500.95 	 4312.32
0.601 	 28573.3 	 63.8937 	 0 	 1500.66 	 4310.87
0.601 	 28206.2 	 63.0866 	 0 	 1500.36 	 4309.4
0.601 	 27839.1 	 62.2791 	 0 	 1500.07 	 4307.94
0.601 	 27472 	 61.4715 	 0 	 1499.77 	 4306.46
0.601 	 27105 	 60.6637 	 0 	 1499.47 	 4304.97
0.601 	 26737.9 	 59.8556 	 0 	 1499.18 	 4303.47
0.601 	 26370.9 	 59.0472 	 0 	 1498.88 	 4301.97
0.601 	 26003.9 	 58.2387 	 0 	 1498.59 	 4300.45
0.601 	 25636.9 	 57.4299 	 0 	 1498.29 	 4298.93
0.601 	 25270 	 56.6209 	 0 	 1497.99 	 4297.39
0.601 	 24903 	 55.8116 	 0 	 1497.7 	 4295.85
0.601 	 24536.1 	 55.0021 	 0 	 1497.4 	 4294.29
0.601 	 24169.2 	 54.1924 	 0 	 1497.1 	 4292.73
0.601 	 23802.3 	 53.3824 	 0 	 1496.81 	 4291.15
0.601 	 23435.4 	 52.5721 	 0 	 1496.51 	 4289.57
0.601 	 23068.6 	 51.7616 	 0 	 1496.22 	 4287.97
0.601 	 22701.8 	 50.9509 	 0 	 1495.92 	 4286.36
0.601 	 22335 	 50.1399 	 0 	 1495.62 	 4284.73
0.601 	 21968.2 	 49.3286 	 0 	 1495.33 	 4283.1
0.601 	 21601.4 	 48.5171 	 0 	 1495.03 	 4281.45
0.601 	 21234.7 	 47.7053 	 0 	 1494.73 	 4279.8
0.601 	 20868 	 46.8933 	 0 	 1494.44 	 4278.12
0.601 	 20501.3 	 46.081 	 0 	 1494.14 	 4276.44
0.601 	 20134.6 	 45.2684 	 0 	 1493.84 	 4274.74
0.601 	 19767.9 	 44.4555 	 0 	 1493.55 	 4273.03
0.601 	 19401.3 	 43.6424 	 0 	 1493.25 	 4271.3
0.601 	 19034.6 	 42.829 	 0 	 1492.95 	 4269.56
0.601 	 18668 	 42.0153 	 0 	 1492.65 	 4267.8
0.601 	 18301.5 	 41.2013 	 0 	 1492.36 	 4266.02
0.601 	 17934.9 	 40.3871 	 0 	 1492.06 	 4264.24
0.601 	 17568.4 	 39.5725 	 0 	 1491.76 	 4262.43
0.601 	 17201.8 	 38.7577 	 0 	 1491.47 	 4260.61
0.601 	 16835.3 	 37.9425 	 0 	 1491.17 	 4258.77
0.601 	 16468.9 	 37.1271 	 0 	 1490.87 	 4256.91
0.601 	 16102.4 	 36.3113 	 0 	 1490.57 	 4255.03
0.601 	 15736 	 35.4952 	 0 	 1490.28 	 4253.13
0.601 	 15369.5 	 34.6789 	 0 	 1489.98 	 4251.21
0.601 	 15003.2 	 33.8622 	 0 	 1489.68 	 4249.28
0.601 	 14636.8 	 33.0451 	 0 	 1489.38 	 4247.32
0.601 	 14270.4 	 32.2278 	 0 	 1473.53 	 4245.34
0.601 	 13904.1 	 31.4101 	 0 	 1442.7 	 4243.33
0.601 	 13537.8 	 30.5921 	 0 	 1411.86 	 4241.3
0.601 	 13171.5 	 29.7737 	 0 	 1381 	 4239.25
0.601 	 12805.2 	 28.955 	 0 	 1350.13 	 4237.17
0.601 	 12439 	 28.1359 	 0 	 1319.25 	 4235.06
0.601 	 12072.8 	 27.3165 	 0 	 1288.36 	 4232.93
0.601 	 11706.6 	 26.4967 	 0 	 1257.45 	 4230.77
0.601 	 11340.4 	 25.6766 	 0 	 1226.52 	 4228.57
0.601 	 10974.2 	 24.8561 	 0 	 1195.59 	 4226.34
0.601 	 10608.1 	 24.0351 	 0 	 1164.63 	 4224.08
0.601 	 10242 	 23.2138 	 0 	 1133.67 	 4221.79
0.601 	 9875.86 	 22.3921 	 0 	 1102.69 	 4219.46
0.601 	 9509.79 	 21.57 	 0 	 1071.69 	 4217.08
0.601 	 9143.74 	 20.7475 	 0 	 1040.68 	 4214.67
0.601 	 8777.71 	 19.9245 	 0 	 1009.65 	 4212.21
0.601 	 8411.7 	 19.1012 	 0 	 978.601 	 4209.71
0.601 	 8045.72 	 18.2773 	 0 	 947.54 	 4207.16
0.601 	 7679.76 	 17.4531 	 0 	 916.461 	 4204.55
0.601 	 7313.82 	 16.6283 	 0 	 885.364 	 4201.89
0.601 	 6947.91 	 15.8031 	 0 	 854.249 	 4199.17
0.601 	 6582.01 	 14.9774 	 0 	 823.116 	 4196.38
0.601 	 6216.14 	 14.1511 	 0 	 791.964 	 4193.53
0.601 	 5850.3 	 13.3244 	 0 	 760.792 	 4190.59
0.601 	 5484.48 	 12.4971 	 0 	 729.6 	 4187.58
0.601 	 5118.68 	 11.6693 	 0 	 698.387 	 4184.48
0.601 	 4752.9 	 10.8409 	 0 	 667.152 	 4181.27
0.601 	 4387.15 	 10.0118 	 0 	 635.894 	 4177.95
0.601 	 4021.42 	 9.1822 	 0 	 604.613 	 4174.51
0.601 	 3655.71 	 8.35191 	 0 	 573.307 	 4170.94
0.601 	 3290.03 	 7.52092 	 0 	 541.976 	 4167.2
0.601 	 2924.37 	 6.68922 	 0 	 510.617 	 4163.27
0.601 	 2558.74 	 5.85674 	 0 	 479.229 	 4159.13
0.601 	 2193.13 	 5.02344 	 0 	 447.81 	 4154.72
0.601 	 1827.54 	 4.18925 	 0 	 416.357 	 4149.99
0.601 	 1461.98 	 3.35408 	 0 	 384.868 	 4144.85
0.601 	 1096.45 	 2.51782 	 0 	 353.337 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
0.611 	 39963.2 	 88.8135 	 0 	 1509.8 	 4352.58
0.611 	 39595.5 	 88.0126 	 0 	 1509.5 	 4351.33
0.611 	 39227.8 	 87.2114 	 0 	 1509.21 	 4350.07
0.611 	 38860.2 	 86.4101 	 0 	 1508.91 	 4348.8
0.611 	 38492.6 	 85.6086 	 0 	 1508.62 	 4347.53
0.611 	 38124.9 	 84.8069 	 0 	 1508.32 	 4346.26
0.611 	 37757.3 	 84.005 	 0 	 1508.03 	 4344.98
0.611 	 37389.8 	 83.203 	 0 	 1507.73 	 4343.69
0.611 	 37022.2 	 82.4007 	 0 	 1507.44 	 4342.4
0.611 	 36654.6 	 81.5982 	 0 	 1507.14 	 4341.1
0.611 	 36287.1 	 80.7956 	 0 	 1506.84 	 4339.79
0.611 	 35919.6 	 79.9928 	 0 	 1506.55 	 4338.48
0.611 	 35552.1 	 79.1897 	 0 	 1506.25 	 4337.17
0.611 	 35184.6 	 78.3865 	 0 	 1505.96 	 4335.84
0.611 	 34817.2 	 77.5831 	 0 	 1505.66 	 4334.52
0.611 	 34449.7 	 76.7795 	 0 	 1505.37 	 4333.18
0.611 	 34082.3 	 75.9757 	 0 	 1505.07 	 4331.84
0.611 	 33714.9 	 75.1717 	 0 	 1504.78 	 4330.49
0.611 	 33347.6 	 74.3675 	 0 	 1504.48 	 4329.14
0.611 	 32980.2 	 73.563 	 0 	 1504.18 	 4327.77
0.611 	 32612.8 	 72.7584 	 0 	 1503.89 	 4326.41
0.611 	 32245.5 	 71.9536 	 0 	 1503.59 	 4325.03
0.611 	 31878.2 	 71.1486 	 0 	 1503.3 	 4323.65
0.611 	 31510.9 	 70.3433 	 0 	 1503 	 4322.26
0.611 	 31143.7 	 69.5379 	 0 	 1502.71 	 4320.86
0.611 	 30776.4 	 68.7322 	 0 	 1502.41 	 4319.46
0.611 	 30409.2 	 67.9263 	 0 	 1502.11 	 4318.04
0.611 	 30042 	 67.1203 	 0 	 1501.82 	 4316.62
0.611 	 29674.8 	 66.314 	 0 	 1501.52 	 4315.2
0.611 	 29307.6 	 65.5074 	 0 	 1501.23 	 4313.76
0.611 	 28940.4 	 64.7007 	 0 	 1500.93 	 4312.32
0.611 	 28573.3 	 63.8937 	 0 	 1500.63 	 4310.87
0.611 	 28206.2 	 63.0866 	 0 	 1500.34 	 4309.4
0.611 	 27839.1 	 62.2791 	 0 	 1500.04 	 4307.94
0.611 	 27472 	 61.4715 	 0 	 1499.75 	 4306.46
0.611 	 27105 	 60.6637 	 0 	 1499.45 	 4304.97
0.611 	 26737.9 	 59.8556 	 0 	 1499.15 	 4303.47
0.611 	 26370.9 	 59.0472 	 0 	 1498.86 	 4301.97
0.611 	 26003.9 	 58.2387 	 0 	 1498.56 	 4300.45
0.611 	 25636.9 	 57.4299 	 0 	 1498.27 	 4298.93
0.611 	 25270 	 56.6209 	 0 	 1497.97 	 4297.39
0.611 	 24903 	 55.8116 	 0 	 1497.67 	 4295.85
0.611 	 24536.1 	 55.0021 	 0 	 1497.38 	 4294.29
0.611 	 24169.2 	 54.1924 	 0 	 1497.08 	 4292.73
0.611 	 23802.3 	 53.3824 	 0 	 1496.78 	 4291.15
0.611 	 23435.4 	 52.5721 	 0 	 1496.49 	 4289.57
0.611 	 23068.6 	 51.7616 	 0 	 1496.19 	 4287.97
0.611 	 22701.8 	 50.9509 	 0 	 1495.9 	 4286.36
0.611 	 22335 	 50.1399 	 0 	 1495.6 	 4284.73
0.611 	 21968.2 	 49.3286 	 0 	 1495.3 	 4283.1
0.611 	 21601.4 	 48.5171 	 0 	 1495.01 	 4281.45
0.611 	 21234.7 	 47.7053 	 0 	 1494.71 	 4279.8
0.611 	 20868 	 46.8933 	 0 	 1494.41 	 4278.12
0.611 	 20501.3 	 46.081 	 0 	 1494.11 	 4276.44
0.611 	 20134.6 	 45.2684 	 0 	 1493.82 	 4274.74
0.611 	 19767.9 	 44.4555 	 0 	 1493.52 	 4273.03
0.611 	 19401.3 	 43.6424 	 0 	 1493.22 	 4271.3
0.611 	 19034.6 	 42.829 	 0 	 1492.93 	 4269.56
0.611 	 18668 	 42.0153 	 0 	 1492.63 	 4267.8
0.611 	 18301.5 	 41.2013 	 0 	 1492.33 	 4266.02
0.611 	 17934.9 	 40.3871 	 0 	 1492.04 	 4264.24
0.611 	 17568.4 	 39.5725 	 0 	 1491.74 	 4262.43
0.611 	 17201.8 	 38.7577 	 0 	 1491.44 	 4260.61
0.611 	 16835.3 	 37.9425 	 0 	 1491.14 	 4258.77
0.611 	 16468.9 	 37.1271 	 0 	 1490.85 	 4256.91
0.611 	 16102.4 	 36.3113 	 0 	 1490.55 	 4255.03
0.611 	 15736 	 35.4952 	 0 	 1490.25 	 4253.13
0.611 	 15369.5 	 34.6789 	 0 	 1489.95 	 4251.21
0.611 	 15003.2 	 33.8622 	 0 	 1489.66 	 4249.28
0.611 	 14636.8 	 33.0451 	 0 	 1489.36 	 4247.32
0.611 	 14270.4 	 32.2278 	 0 	 1473.3 	 4245.34
0.611 	 13904.1 	 31.4101 	 0 	 1442.48 	 4243.33
0.611 	 13537.8 	 30.5921 	 0 	 1411.64 	 4241.3
0.611 	 13171.5 	 29.7737 	 0 	 1380.79 	 4239.25
0.611 	 12805.2 	 28.955 	 0 	 1349.93 	 4237.17
0.611 	 12439 	 28.1359 	 0 	 1319.06 	 4235.06
0.611 	 12072.8 	 27.3165 	 0 	 1288.17 	 4232.93
0.611 	 11706.6 	 26.4967 	 0 	 1257.26 	 4230.77
0.611 	 11340.4 	 25.6766 	 0 	 1226.35 	 4228.57
0.611 	 10974.2 	 24.8561 	 0 	 1195.42 	 4226.34
0.611 	 10608.1 	 24.0351 	 0 	 1164.47 	 4224.08
0.611 	 10242 	 23.2138 	 0 	 1133.51 	 4221.79
0.611 	 9875.86 	 22.3921 	 0 	 1102.54 	 4219.46
0.611 	 9509.79 	 21.57 	 0 	 1071.55 	 4217.08
0.611 	 9143.74 	 20.7475 	 0 	 1040.54 	 4214.67
0.611 	 8777.71 	 19.9245 	 0 	 1009.52 	 4212.21
0.611 	 8411.7 	 19.1012 	 0 	 978.479 	 4209.71
0.611 	 8045.72 	 18.2773 	 0 	 947.424 	 4207.16
0.611 	 7679.76 	 17.4531 	 0 	 916.352 	 4204.55
0.611 	 7313.82 	 16.6283 	 0 	 885.262 	 4201.89
0.611 	 6947.91 	 15.8031 	 0 	 854.155 	 4199.17
0.611 	 6582.01 	 14.9774 	 0 	 823.028 	 4196.38
0.611 	 6216.14 	 14.1511 	 0 	 791.883 	 4193.53
0.611 	 5850.3 	 13.3244 	 0 	 760.718 	 4190.59
0.611 	 5484.48 	 12.4971 	 0 	 729.533 	 4187.58
0.611 	 5118.68 	 11.6693 	 0 	 698.327 	 4184.48
0.611 	 4752.9 	 10.8409 	 0 	 667.099 	 4181.27
0.611 	 4387.15 	 10.0118 	 0 	 635.848 	 4177.95
0.611 	 4021.42 	 9.1822 	 0 	 604.574 	 4174.51
0.611 	 3655.71 	 8.35191 	 0 	 573.275 	 4170.94
0.611 	 3290.03 	 7.52092 	 0 	 541.95 	 4167.2
0.611 	 2924.37 	 6.68922 	 0 	 510.598 	 4163.27
0.611 	 2558.74 	 5.85674 	 0 	 479.217 	 4159.13
0.611 	 2193.13 	 5.02344 	 0 	 447.805 	 4154.72
0.611 	 1827.54 	 4.18925 	 0 	 416.359 	 4149.99
0.611 	 1461.98 	 3.35408 	 0 	 384.877 	 4144.85
0.611 	 1096.45 	 2.51782 	 0 	 353.353 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
0.621 	 39963.2 	 88.8135 	 0 	 1508.74 	 4352.58
0.621 	 39595.5 	 88.0126 	 0 	 1508.45 	 4351.33
0.621 	 39227.8 	 87.2114 	 0 	 1508.15 	 4350.07
0.621 	 38860.2 	 86.4101 	 0 	 1507.86 	 4348.8
0.621 	 38492.6 	 85.6086 	 0 	 1507.56 	 4347.53
0.621 	 38124.9 	 84.8069 	 0 	 1507.27 	 4346.26
0.621 	 37757.3 	 84.005 	 0 	 1506.97 	 4344.98
0.621 	 37389.8 	 83.203 	 0 	 1506.67 	 4343.69
0.621 	 37022.2 	 82.4007 	 0 	 1506.38 	 4342.4
0.621 	 36654.6 	 81.5982 	 0 	 1506.08 	 4341.1
0.621 	 36287.1 	 80.7956 	 0 	 1505.79 	 4339.79
0.621 	 35919.6 	 79.9928 	 0 	 1505.49 	 4338.48
0.621 	 35552.1 	 79.1897 	 0 	 1505.2 	 4337.17
0.621 	 35184.6 	 78.3865 	 0 	 1504.9 	 4335.84
0.621 	 34817.2 	 77.5831 	 0 	 1504.61 	 4334.52
0.621 	 34449.7 	 76.7795 	 0 	 1504.31 	 4333.18
0.621 	 34082.3 	 75.9757 	 0 	 1504.02 	 4331.84
0.621 	 33714.9 	 75.1717 	 0 	 1503.72 	 4330.49
0.621 	 33347.6 	 74.3675 	 0 	 1503.43 	 4329.14
0.621 	 32980.2 	 73.563 	 0 	 1503.13 	 4327.77
0.621 	 32612.8 	 72.7584 	 0 	 1502.84 	 4326.41
0.621 	 32245.5 	 71.9536 	 0 	 1502.54 	 4325.03
0.621 	 31878.2 	 71.1486 	 0 	 1502.24 	 4323.65
0.621 	 31510.9 	 70.3433 	 0 	 1501.95 	 4322.26
0.621 	 31143.7 	 69.5379 	 0 	 1501.65 	 4320.86
0.621 	 30776.4 	 68.7322 	 0 	 1501.36 	 4319.46
0.621 	 30409.2 	 67.9263 	 0 	 1501.06 	 4318.04
0.621 	 30042 	 67.1203 	 0 	 1500.77 	 4316.62
0.621 	 29674.8 	 66.314 	 0 	 1500.47 	 4315.2
0.621 	 29307.6 	 65.5074 	 0 	 1500.18 	 4313.76
0.621 	 28940.4 	 64.7007 	 0 	 1499.88 	 4312.32
0.621 	 28573.3 	 63.8937 	 0 	 1499.58 	 4310.87
0.621 	 28206.2 	 63.0866 	 0 	 1499.29 	 4309.4
0.621 	 27839.1 	 62.2791 	 0 	 1498.99 	 4307.94
0.621 	 27472 	 61.4715 	 0 	 1498.7 	 4306.46
0.621 	 27105 	 60.6637 	 0 	 1498.4 	 4304.97
0.621 	 26737.9 	 59.8556 	 0 	 1498.1 	 4303.47
0.621 	 26370.9 	 59.0472 	 0 	 1497.81 	 4301.97
0.621 	 26003.9 	 58.2387 	 0 	 1497.51 	 4300.45
0.621 	 25636.9 	 57.4299 	 0 	 1497.22 	 4298.93
0.621 	 25270 	 56.6209 	 0 	 1496.92 	 4297.39
0.621 	 24903 	 55.8116 	 0 	 1496.62 	 4295.85
0.621 	 24536.1 	 55.0021 	 0 	 1496.33 	 4294.29
0.621 	 24169.2 	 54.1924 	 0 	 1496.03 	 4292.73
0.621 	 23802.3 	 53.3824 	 0 	 1495.74 	 4291.15
0.621 	 23435.4 	 52.5721 	 0 	 1495.44 	 4289.57
0.621 	 23068.6 	 51.7616 	 0 	 1495.14 	 4287.97
0.621 	 22701.8 	 50.9509 	 0 	 1494.85 	 4286.36
0.621 	 22335 	 50.1399 	 0 	 1494.55 	 4284.73
0.621 	 21968.2 	 49.3286 	 0 	 1494.25 	 4283.1
0.621 	 21601.4 	 48.5171 	 0 	 1493.96 	 4281.45
0.621 	 21234.7 	 47.7053 	 0 	 1493.66 	 4279.8
0.621 	 20868 	 46.8933 	 0 	 1493.37 	 4278.12
0.621 	 20501.3 	 46.081 	 0 	 1493.07 	 4276.44
0.621 	 20134.6 	 45.2684 	 0 	 1492.77 	 4274.74
0.621 	 19767.9 	 44.4555 	 0 	 1492.48 	 4273.03
0.621 	 19401.3 	 43.6424 	 0 	 1492.18 	 4271.3
0.621 	 19034.6 	 42.829 	 0 	 1491.88 	 4269.56
0.621 	 18668 	 42.0153 	 0 	 1491.59 	 4267.8
0.621 	 18301.5 	 41.2013 	 0 	 1491.29 	 4266.02
0.621 	 17934.9 	 40.3871 	 0 	 1490.99 	 4264.24
0.621 	 17568.4 	 39.5725 	 0 	 1490.69 	 4262.43
0.621 	 17201.8 	 38.7577 	 0 	 1490.4 	 4260.61
0.621 	 16835.3 	 37.9425 	 0 	 1490.1 	 4258.77
0.621 	 16468.9 	 37.1271 	 0 	 1489.8 	 4256.91
0.621 	 16102.4 	 36.3113 	 0 	 1489.51 	 4255.03
0.621 	 15736 	 35.4952 	 0 	 1489.21 	 4253.13
0.621 	 15369.5 	 34.6789 	 0 	 1488.91 	 4251.21
0.621 	 15003.2 	 33.8622 	 0 	 1488.61 	 4249.28
0.621 	 14636.8 	 33.0451 	 0 	 1488.32 	 4247.32
0.621 	 14270.4 	 32.2278 	 0 	 1467.6 	 4245.34
0.621 	 13904.1 	 31.4101 	 0 	 1436.92 	 4243.33
0.621 	 13537.8 	 30.5921 	 0 	 1406.23 	 4241.3
0.621 	 13171.5 	 29.7737 	 0 	 1375.53 	 4239.25
0.621 	 12805.2 	 28.955 	 0 	 1344.81 	 4237.17
0.621 	 12439 	 28.1359 	 0 	 1314.08 	 4235.06
0.621 	 12072.8 	 27.3165 	 0 	 1283.34 	 4232.93
0.621 	 11706.6 	 26.4967 	 0 	 1252.58 	 4230.77
0.621 	 11340.4 	 25.6766 	 0 	 1221.81 	 4228.57
0.621 	 10974.2 	 24.8561 	 0 	 1191.03 	 4226.34
0.621 	 10608.1 	 24.0351 	 0 	 1160.23 	 4224.08
0.621 	 10242 	 23.2138 	 0 	 1129.42 	 4221.79
0.621 	 9875.86 	 22.3921 	 0 	 1098.59 	 4219.46
0.621 	 9509.79 	 21.57 	 0 	 1067.74 	 4217.08
0.621 	 9143.74 	 20.7475 	 0 	 1036.88 	 4214.67
0.621 	 8777.71 	 19.9245 	 0 	 1006.01 	 4212.21
0.621 	 8411.7 	 19.1012 	 0 	 975.117 	 4209.71
0.621 	 8045.72 	 18.2773 	 0 	 944.209 	 4207.16
0.621 	 7679.76 	 17.4531 	 0 	 913.284 	 4204.55
0.621 	 7313.82 	 16.6283 	 0 	 882.341 	 4201.89
0.621 	 6947.91 	 15.8031 	 0 	 851.381 	 4199.17
0.621 	 6582.01 	 14.9774 	 0 	 820.401 	 4196.38
0.621 	 6216.14 	 14.1511 	 0 	 789.403 	 4193.53
0.621 	 5850.3 	 13.3244 	 0 	 758.386 	 4190.59
0.621 	 5484.48 	 12.4971 	 0 	 727.348 	 4187.58
0.621 	 5118.68 	 11.6693 	 0 	 696.289 	 4184.48
0.621 	 4752.9 	 10.8409 	 0 	 665.209 	 4181.27
0.621 	 4387.15 	 10.0118 	 0 	 634.106 	 4177.95
0.621 	 4021.42 	 9.1822 	 0 	 602.98 	 4174.51
0.621 	 3655.71 	 8.35191 	 0 	 571.829 	 4170.94
0.621 	 3290.03 	 7.52092 	 0 	 540.653 	 4167.2
0.621 	 2924.37 	 6.68922 	 0 	 509.449 	 4163.27
0.621 	 2558.74 	 5.85674 	 0 	 478.216 	 4159.13
0.621 	 2193.13 	 5.02344 	 0 	 446.953 	 4154.72
0.621 	 1827.54 	 4.18925 	 0 	 415.656 	 4149.99
0.621 	 1461.98 	 3.35408 	 0 	 384.322 	 4144.85
0.621 	 1096.45 	 2.51782 	 0 	 352.948 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
0.631 	 39963.2 	 88.8135 	 0 	 1507.63 	 4352.58
0.631 	 39595.5 	 88.0126 	 0 	 1507.34 	 4351.33
0.631 	 39227.8 	 87.2114 	 0 	 1507.04 	 4350.07
0.631 	 38860.2 	 86.4101 	 0 	 1506.75 	 4348.8
0.631 	 38492.6 	 85.6086 	 0 	 1506.45 	 4347.53
0.631 	 38124.9 	 84.8069 	 0 	 1506.16 	 4346.26
0.631 	 37757.3 	 84.005 	 0 	 1505.86 	 4344.98
0.631 	 37389.8 	 83.203 	 0 	 1505.57 	 4343.69
0.631 	 37022.2 	 82.4007 	 0 	 1505.27 	 4342.4
0.631 	 36654.6 	 81.5982 	 0 	 1504.98 	 4341.1
0.631 	 36287.1 	 80.7956 	 0 	 1504.68 	 4339.79
